lon,lat,UWI,WELL_NAME,DEPARTAMEN,WELL_COU_1,WELL_TVD,WELL_KB_EL,ROTARY_ELE,WELL_DRILL,WELL_GROUN,FIELD_ABRE,CONTRATO,WELL_SPUD_,COORD_QUAL,COMMENT_,WELL_COMPL,WELL_STA_1,WELLTYPE,FECHA_ACTU,OPERATOR_W,COMPANY_CO,z
-73.761696954,6.861005028000022,INFA2426,INFANTAS-2426,SANTANDER,BARRANCABERMEJA,920.4960000000001,0.0,0.0,3160.0,0.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2013-11-18,PRELIMINARES,F4CR EPIS2019-1205,,SIN ESTADO,INYECTOR,,ECOPETROL S.A.,ECOPETROL S.A.,109.0
-73.51266118500001,7.282951360000027,LSAL0008B,LA SALINA B-8,SANTANDER,SABANA DE TORRES,1619.4024000000002,540.0,539.46,5313.0,518.46,LAS MONAS,DE_MARES,1978-06-27,DEFINITIVAS,,1978-07-15,PRODUCTOR,VERTICAL,,CITIES SERVICES OIL CO,PAREX RESOURCES COLOMBIA LTD SUCURSAL,163.0
-73.90191342499998,7.066448213999991,CSBE0285,CASABE-285,ANTIOQUIA,YONDO (CASABE),0.0,250.0,249.0,7461.0,240.0,CASABE,MAGDALENA_MEDIO,1952-01-22,DEFINITIVAS,,1952-01-22,SIN ESTADO,,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.767990263,6.860759427000005,INFA3636,INFANTAS-3636,SANTANDER,BARRANCABERMEJA,1267.968,368.0,368.0,4174.0,352.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2014-12-11,PRELIMINARES,OK,,SIN ESTADO,,2015-01-29,ECOPETROL S.A.,ECOPETROL S.A.,99.0
-73.44928061000002,7.35378633900001,SANT0069,SANTOS-69,SANTANDER,SABANA DE TORRES,3298.5456000000004,449.3,448.3,10822.0,430.3,SANTOS,PROVINCIA_P_SUR,1985-10-06,DEFINITIVAS,CONTRATO INICIAL 605 EL ROBLE SE ACTUALIZA POR UBICACION Y SEGUN TABLA DE PRODUCCION ANH 2019/01/22,1985-12-13,PRODUCTOR,VERTICAL,2019-01-22,INTERCOL,ECOPETROL S.A.,151.0
-73.58385980499997,7.048644552999974,9779,LISAMA-130,SANTANDER,SAN VICENTE DE CHUCURI,0.0,0.0,0.0,9150.0,450.0,LISAMA,LISAMA-NUTRIA,1986-06-01,DEFINITIVAS,CONTRATO ORIGINAL DE MARES,,SIN ESTADO,,2019-02-25,ECOPETROL S.A.,ECOPETROL S.A.,103.0
-73.777661653,6.968606829999999,CIRA2130,LA CIRA-2130,SANTANDER,BARRANCABERMEJA,0.0,0.0,338.75,3061.0,322.75,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,,,SIN ESTADO,INYECTOR,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.76620985699998,6.966491456000028,CIRA1404,LA CIRA-1404,SANTANDER,BARRANCABERMEJA,731.52,311.88,311.0,2400.0,300.74,LA CIRA,LA_CIRA_INFANTAS,1946-12-31,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1947-01-23,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,91.0
-73.91736374700002,7.024871657999995,CSBE1194,CASABE-1194,ANTIOQUIA,YONDO (CASABE),0.0,0.0,249.84,5087.0,231.3,CASABE,MAGDALENA_MEDIO,1900-01-01,DEFINITIVAS,,,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.88478703300001,7.090992330000006,GALN0021,GALAN-21,SANTANDER,BARRANCABERMEJA,1269.7968,251.56,251.53,4166.0,251.59,GALAN,MAGDALENA_MEDIO,1954-08-08,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA CONTRATO POR UBICACION MAPA TIERRAS ANH 2018/12/11,1954-09-07,PRODUCTOR,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.748800958,6.954512299999976,INFA0247,INFANTAS-247,SANTANDER,BARRANCABERMEJA,804.672,300.9,300.8,2640.0,294.8,INFANTAS,LA_CIRA_INFANTAS,1927-09-24,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1927-11-18,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,99.0
-73.896515314,7.385245223000027,YARI0138,YARIGUI-138,SANTANDER,PUERTO WILCHES,0.0,0.0,0.0,0.0,0.0,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,2012-06-12,PRELIMINARES,,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,63.0
-73.79979134299998,7.012010698999973,CIRA1561,LA CIRA-1561,SANTANDER,BARRANCABERMEJA,624.84,416.96,416.97,2050.0,410.97,LA CIRA,LA_CIRA_INFANTAS,1952-07-14,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1952-07-24,TAPONADO Y ABANDONADO,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.76392129300001,7.019137118999993,CIRA3507,LA CIRA-3507,SANTANDER,BARRANCABERMEJA,1405.1280000000002,0.0,328.2,4830.0,273.8,LA CIRA,LA_CIRA_INFANTAS,2019-09-18,PRELIMINARES,LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,83.0
-73.84125272099999,7.5051401910000095,GRZS0007,GARZAS-7,SANTANDER,PUERTO WILCHES,0.0,229.1,229.1,8417.0,205.1,GARZAS,MAGDALENA_MEDIO,1900-01-01,DEFINITIVAS,,,TAPONADO Y ABANDONADO,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,53.0
-73.92012312600002,7.366304050999986,CANT0017,CANTAGALLO-17,BOLIVAR,CANTAGALLO,2387.71176,241.0,0.0,7850.0,241.0,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,1953-08-04,DEFINITIVAS,ORIGINAL CANTAGALLO - COMPANIA ANGLO COLOMBIANA DE PETROLEO. SE ACTUALIZA POR UBICACION MAPA DE TIERRAS 2018/12/11,1953-10-07,TAPONADO Y ABANDONADO,,2018-12-11,COMPANIA ANGLO COLOMBIANA DE PETROLEO,ECOPETROL S.A.,61.0
-73.53466662099999,7.0175806799999805,NUTR0037,NUTRIA-37,SANTANDER,SAN VICENTE DE CHUCURI,0.0,1687.0,0.0,9885.0,1663.0,NUTRIA,LISAMA-NUTRIA,1900-01-01,PRELIMINARES,SE ACTUALIZA CAMPO Y CONTRATO CON TABLA ANH Y UBICACION CARTOGRAFICA 2018/10/05,,PRODUCTOR,,2018-10-05,ECOPETROL S.A.,ECOPETROL S.A.,283.0
-73.91577540499998,7.366799820999972,YARI0002AD,YARIGUI-2AD,BOLIVAR,CANTAGALLO,2366.906112,222.0,0.0,8001.0,222.0,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,1954-02-12,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA Y TABLA PRODUCCION ANH,1954-07-26,PRODUCTOR,DIRECCIONAL,2017-10-30,SHELL CONDOR S.A.,ECOPETROL S.A.,63.0
-73.74683751600003,6.971157646999984,CIRA1228,LA CIRA-1228,SANTANDER,BARRANCABERMEJA,91.44,292.32,292.0,3000.0,284.45,LA CIRA,LA_CIRA_INFANTAS,1940-07-31,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1940-08-30,TAPONADO Y ABANDONADO,DIRECCIONAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.78470603699998,6.961380841999983,CIRA0469,LA CIRA-469,SANTANDER,BARRANCABERMEJA,960.12,323.16,323.1,3150.0,313.12,LA CIRA,LA_CIRA_INFANTAS,1929-08-31,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1929-11-16,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,115.0
-73.77455084500002,7.00385484100002,CIRA2254,LA CIRA-2254,SANTANDER,BARRANCABERMEJA,0.0,0.0,325.63,4104.0,309.63,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.796639895,7.010537200999977,CIRA2566,LA CIRA-2566,SANTANDER,BARRANCABERMEJA,0.0,0.0,353.84,4597.0,337.84,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.78652095199999,6.999893989999976,CIRA0853,LA CIRA-853,SANTANDER,BARRANCABERMEJA,1228.344,346.46,346.4,4030.0,343.18,LA CIRA,LA_CIRA_INFANTAS,1937-06-05,DEFINITIVAS,SE ACTUALIZA EL CONTRATO - ESTABA ASOCIADO A DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1937-07-17,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-74.15980984200002,6.871517588000017,BAMU0001,BAMBUCO-1,ANTIOQUIA,YONDO (CASABE),2442.0576,293.0,293.0,8012.0,276.9,VMM 5,CARARE,1978-08-20,DEFINITIVAS,,1978-09-25,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ELF AQUITAINE,ECOPETROL S.A.,107.0
-73.76399475800002,6.960070011000028,CIRA1126,LA CIRA-1126,SANTANDER,BARRANCABERMEJA,886.9680000000001,291.3,290.3,2910.0,285.3,LA CIRA,LA_CIRA_INFANTAS,1939-09-08,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1939-09-26,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,91.0
-73.78631009899999,7.026102755000011,CIRA1827,LA CIRA-1827,SANTANDER,BARRANCABERMEJA,594.36,384.13,0.0,1945.0,369.75,LA CIRA,LA_CIRA_INFANTAS,1970-11-20,PRELIMINARES,SE ACTUALIZA EL CONTRATO - ESTABA ASOCIADO A DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1970-12-20,PRODUCTOR,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,109.0
-73.92553828000001,7.0366474580000045,CSBE0182,CASABE-182,ANTIOQUIA,YONDO (CASABE),1158.24,245.1,245.0,3800.0,235.02,CASABE,MAGDALENA_MEDIO,1950-05-12,DEFINITIVAS,ORIGINAL CONTRATO YONDO-SHELL CONDOR S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1950-08-08,PRODUCTOR,VERTICAL,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,67.0
-73.76133632900002,6.952160677999984,CIRA3370,CIRA-3370,SANTANDER,BARRANCABERMEJA,950.3664,0.0,0.0,3312.0,326.5,LA CIRA,LA_CIRA_INFANTAS,2018-05-13,PRELIMINARES,SOLICITUD LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,91.0
-73.45635867200002,7.391750920999982,SUER0003,SUERTE-3,SANTANDER,SABANA DE TORRES,2926.08,0.0,465.0,9600.0,450.0,SUERTE,PROVINCIA_P_SUR,1963-05-06,DEFINITIVAS,CONTRATO INICIAL EL LIMON 604 - ECOPETROL S.A. SE ACTUALIZA POR UBICACION Y SEGUN TABLA DE PRODUCCION ANH 2019/01/22,1963-06-25,PRODUCTOR,VERTICAL,2019-01-22,ECOPETROL S.A.,ECOPETROL S.A.,121.0
-73.77807689500003,6.990700660000016,CIRA2208,LA CIRA-2208,SANTANDER,BARRANCABERMEJA,0.0,334.23,333.23,3438.0,319.23,LA CIRA,LA_CIRA_INFANTAS,2008-08-30,PRELIMINARES,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,HORIZONTAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.88766984,7.092901434999988,GALN0085,GALAN-85,SANTANDER,BARRANCABERMEJA,2083.0032,254.56,250.56,6834.0,250.56,GALAN,MAGDALENA_MEDIO,1964-05-25,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA CONTRATO POR UBICACION MAPA TIERRAS ANH 2018/12/11,1964-06-27,PRODUCTOR,,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.77211045199999,6.9387333720000015,INFA1648,INFANTAS-1648,SANTANDER,BARRANCABERMEJA,914.4000000000001,347.6,347.54,3000.0,329.74,INFANTAS,LA_CIRA_INFANTAS,1957-01-02,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1957-01-18,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.76854353800002,6.966385611000021,CIRA0907,LA CIRA-907,SANTANDER,BARRANCABERMEJA,988.1616,305.3,305.3,3242.0,299.3,LA CIRA,LA_CIRA_INFANTAS,1938-01-07,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1938-01-28,PRODUCTOR,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.91559248300001,7.031908219000002,CSBE1329,CASABE-1329,ANTIOQUIA,YONDO (CASABE),0.0,0.0,248.2,5004.0,229.66,CASABE,MAGDALENA_MEDIO,1900-01-01,DEFINITIVAS,,,SIN ESTADO,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.91647710799998,7.050201087999994,CSBE0281,CASABE-281,ANTIOQUIA,YONDO (CASABE),0.0,248.9,0.0,4206.0,245.44,CASABE,MAGDALENA_MEDIO,1951-08-21,DEFINITIVAS,,1951-09-25,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.903439918,7.062889519000009,CSBE0581,CASABE-581,ANTIOQUIA,YONDO (CASABE),1146.3528000000001,264.0,263.0,3761.0,250.0,CASABE,MAGDALENA_MEDIO,1984-09-01,DEFINITIVAS,,1984-09-01,SIN ESTADO,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.75862186299997,6.874760793000007,INFA0418,INFANTAS-418,SANTANDER,BARRANCABERMEJA,567.8424,305.5,305.4,1863.0,295.6,INFANTAS,LA_CIRA_INFANTAS,1929-06-17,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1929-08-21,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,107.0
-73.90678085299999,7.061734471000023,CSBE1138,CASABE-1138,ANTIOQUIA,YONDO (CASABE),0.0,0.0,259.17,5030.0,239.173,CASABE,MAGDALENA_MEDIO,1900-01-01,DEFINITIVAS,,,SIN ESTADO,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.72615575700002,6.780748459999984,COLO0006,COLORADO-6,SANTANDER,SAN VICENTE DE CHUCURI,1878.1776,458.3,458.3,6162.0,450.3,COLORADO,MAGDALENA_MEDIO,1928-02-14,DEFINITIVAS,SE ACTUALIZA CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA,1932-02-11,TAPONADO Y ABANDONADO,,2017-10-24,ECOPETROL S.A.,ECOPETROL S.A.,135.0
-73.80096651399998,6.955131076999976,CIRA-4681,LA CIRA-4681,SANTANDER,BARRANCABERMEJA,1262.7254400000002,0.0,0.0,4206.0,342.8,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,,,SIN ESTADO,TIPO J,,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.905206954,7.05741959300002,CSBE0476,CASABE-476,ANTIOQUIA,YONDO (CASABE),1136.904,264.5,263.5,3730.0,250.0,CASABE,MAGDALENA_MEDIO,1982-02-01,DEFINITIVAS,ORIGINAL CONTRATO YONDO-SHELL CONDOR S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,,SIN ESTADO,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.907883906,7.373415761999979,YARI0519,YARIGUI-519,BOLIVAR,CANTAGALLO,0.0,0.0,241.6,8471.0,216.2,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,1900-01-01,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA Y TABLA PRODUCCION ANH,,SIN ESTADO,,2017-10-30,ECOPETROL S.A.,ECOPETROL S.A.,63.0
-73.767146502,6.896416953000028,INFA0068,INFANTAS-68,SANTANDER,BARRANCABERMEJA,736.092,367.1,367.12,2415.0,367.0,INFANTAS,LA_CIRA_INFANTAS,1925-04-14,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1925-06-06,PRODUCTOR,,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.91620599999999,7.042425752999975,CSBE1211,CASABE-1211,ANTIOQUIA,YONDO (CASABE),1127.76,247.0,246.0,3700.0,230.0,CASABE,MAGDALENA_MEDIO,2008-04-25,DEFINITIVAS,ORIGINAL CONTRATO DE MARES. SE ACTUALIZA EPIS2018-1035 POR UBICACION Y FORMAS 7 Y 10CR 2018/12/11,,SIN ESTADO,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.77094009400003,6.970485562000022,CIRA3001,LA CIRA-3001,SANTANDER,BARRANCABERMEJA,0.0,0.0,334.16,3615.0,318.16,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,,,SIN ESTADO,INYECTOR,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.555379501,7.048493796999992,LISA0141,LISAMA-141,SANTANDER,SAN VICENTE DE CHUCURI,2788.92,411.4,410.4,9150.0,400.0,LISAMA,LISAMA-NUTRIA,1987-12-01,DEFINITIVAS,SE ACTUALIZA CAMPO Y CONTRATO CON TABLA ANH Y UBICACION CARTOGRAFICA 2018/10/05,1988-02-11,PRODUCTOR,VERTICAL,2018-10-05,ECOPETROL S.A.,ECOPETROL S.A.,119.0
-73.839413563,7.1510500850000085,LLAN0077,LLANITO-77,SANTANDER,BARRANCABERMEJA,2377.44,323.0,322.0,7800.0,300.0,LLANITO,MAGDALENA_MEDIO,1981-02-01,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11,1981-07-21,PRODUCTOR,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,81.0
-73.513357504,7.271923479999998,LSAL0037ST,LA SALINA-37 ST,SANTANDER,SABANA DE TORRES,0.0,487.64,486.64,6282.0,473.04,LAS MONAS,DE_MARES,1984-01-14,DEFINITIVAS,,,SIN ESTADO,,,CITIES SERVICES OIL CO,PAREX RESOURCES COLOMBIA LTD SUCURSAL,155.0
-73.76240537299998,6.907455565000021,INFA0008,INFANTAS-8,SANTANDER,BARRANCABERMEJA,609.6,334.3,334.32,2000.0,341.86,INFANTAS,LA_CIRA_INFANTAS,1922-07-25,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1923-12-28,PRODUCTOR,,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,113.0
-73.46516514400003,7.324228595000022,COND0021,CONDE-21,SANTANDER,SABANA DE TORRES,944.88,0.0,0.0,7955.0,432.0,CONDE,PROVINCIA_P_SUR,2014-09-20,PRELIMINARES,SE ACTUALIZA CAMPO 2019/01/23,,TAPONADO Y ABANDONADO,,2019-01-23,ECOPETROL S.A.,ECOPETROL S.A.,139.0
-73.78171116599998,6.976000280999983,CIRA0246,LA CIRA-246,SANTANDER,BARRANCABERMEJA,883.9200000000001,313.98,0.0,2900.0,303.22,LA CIRA,LA_CIRA_INFANTAS,1927-11-22,PRELIMINARES,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1928-02-18,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.781530304,7.026951990999976,CIRA1788,LA CIRA-1788,SANTANDER,BARRANCABERMEJA,1414.5768,388.42,388.44,4641.0,377.42,LA CIRA,LA_CIRA_INFANTAS,1965-02-07,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1965-03-27,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,95.0
-73.525053791,7.254820564999989,LMOS0006,LOS MONOS-6,SANTANDER,SABANA DE TORRES,0.0,0.0,0.0,2405.0,0.0,LAS MONAS,LAS_MONAS,1929-04-15,DEFINITIVAS,,1929-09-15,TAPONADO Y ABANDONADO,,2018-03-16,GULF OIL CORPORATION,PETROSANTANDER COLOMBIA INC,145.0
-73.45203138599999,7.3821663560000275,SUER0034,SUERTE-34,SANTANDER,SABANA DE TORRES,2792.946408,386.0,385.0,10600.0,360.0,SUERTE,PROVINCIA_P_SUR,1987-06-08,DEFINITIVAS,CONTRATO INICIAL EL LIMON 604 - INTERCOL SE ACTUALIZA POR UBICACION Y SEGUN TABLA DE PRODUCCION ANH 2019/01/22,1987-07-24,PRODUCTOR,DIRECCIONAL,2019-01-22,INTERCOL,ECOPETROL S.A.,121.0
-73.77330015799998,7.001350468999988,CIRA2804,LA CIRA-2804,SANTANDER,BARRANCABERMEJA,1264.92,0.0,310.0,4150.0,294.0,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.78648659700002,6.965791165999974,CIRA2104,LA CIRA-2104,SANTANDER,BARRANCABERMEJA,0.0,335.4,334.4,3740.0,317.4,LA CIRA,LA_CIRA_INFANTAS,2007-10-02,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.79601809000002,6.997607560000006,CIRA0881,LA CIRA-881,SANTANDER,BARRANCABERMEJA,1216.7616,332.68,332.6,3992.0,324.87,LA CIRA,LA_CIRA_INFANTAS,1937-10-07,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1937-11-10,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.52311771699999,7.267946882999979,LSAL0081,LA SALINA-81ST,SANTANDER,SABANA DE TORRES,676.6560000000001,0.0,0.0,0.0,493.0,LA SALINA,LAS_MONAS,2012-05-15,PRELIMINARES,CREADO CON LA FORMA 10 ACR,,SIN ESTADO,,2016-02-22,PETROSANTANDER COLOMBIA INC,PETROSANTANDER COLOMBIA INC,147.0
-73.80041698299999,6.976205812999979,CIRA2686,LA CIRA-2686,SANTANDER,BARRANCABERMEJA,1360.599768,0.0,0.0,0.0,345.8,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,SE CREA PARA ASOCIAR REGISTROS/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,TIPO S,,ECOPETROL S.A.,ECOPETROL S.A.,89.0
-73.77838479100001,6.98682512900001,CIRA0996,LA CIRA-996,SANTANDER,BARRANCABERMEJA,244.7544,324.15,324.0,803.0,315.24,LA CIRA,LA_CIRA_INFANTAS,1946-10-21,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1946-11-21,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.89919385799999,7.07725270100002,CSBE1262,CASABE-1262,ANTIOQUIA,YONDO (CASABE),0.0,261.6,260.6,5960.0,244.09,CASABE,MAGDALENA_MEDIO,2009-07-10,DEFINITIVAS,,,SIN ESTADO,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.98696382600002,7.157007306000025,EROB0001,EL ROBLE-1,ANTIOQUIA,YONDO (CASABE),0.0,0.0,0.0,0.0,0.0,LA ROMPIDA,LA_ROMPIDA,1900-01-01,PRELIMINARES,,,SIN ESTADO,,,ECOPETROL S.A.,VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,71.0
-73.801570895,6.9802293870000085,CIRA3981,LA CIRA-3981,SANTANDER,BARRANCABERMEJA,1362.1512,0.0,0.0,4715.0,0.0,LA CIRA,LA_CIRA_INFANTAS,2017-05-06,PRELIMINARES,F4CR EPIS2019-1205/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,89.0
-73.75092712899999,6.945227408999983,INFA0484,INFANTAS-484,SANTANDER,BARRANCABERMEJA,762.0,331.7,331.6,2500.0,327.6,INFANTAS,LA_CIRA_INFANTAS,1929-11-05,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1929-12-14,PRODUCTOR,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.77975691300003,6.95676342500002,CIRA2014,LA CIRA-2014,SANTANDER,BARRANCABERMEJA,0.0,334.0,334.0,3500.0,318.0,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2014-06-09,PRELIMINARES,OK,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,97.0
